what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488239477471
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488239487423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488239538765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488239539292
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1488239539390
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1488239541844
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488239545502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488239618150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488239629890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488239631466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488239631890
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1488239631980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488239678161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242082499
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242083514
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242090692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242092539
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242092800
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1488242092881
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1488242095473
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488242096671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1488242099683
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488242122706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242150067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242150204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242171027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1488242179092
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242180155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1488242225042
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1488242240542
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242271316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1488242273406
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1488242273970
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1488242274489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242274525
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242282276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242282610
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1488242282706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242459137
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1488242460265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242463735
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242463997
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1488242464074
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488242494609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242496658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488242497229
