what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438444671
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1489438444896
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1489438444956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1489438448371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1489438544761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438556623
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438556755
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438598091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438605188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438670004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438670128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438810789
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438810924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1489438871023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1489438871425
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1489438872478
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1489438872974
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438878251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438878621
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1489438878710
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1489438881305
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438888538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438891684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438897869
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438918858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438920196
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438922629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438923055
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438924381
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1489438927807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438931639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438935420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489438937852
