what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1487954413420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487954422429
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954439042
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954446386
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954449345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954449439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954454875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1487954459755
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954461915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954571987
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954574108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954576106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954600496
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954603158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954604256
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954604331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954667032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954669611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954676101
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954676201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954690887
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954692811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954693670
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954693742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954700821
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954702814
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954703449
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954703546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954788381
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954790060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954791186
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954791276
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954850651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954852655
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954852926
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954853010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954865939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954867607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954867863
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954867964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1487954973958
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954976249
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487954976987
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1487954977080
