what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1486142980264
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1486142980266
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1486142980267
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1486142980267
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1486142980268
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1486142980269
os,sysinfo,,,"win32",1486142980271
arch,sysinfo,,,"x86_64",1486142980271
ws,sysinfo,,,"win32",1486142980271
locale,sysinfo,,,"en_US",1486142980271
processors,sysinfo,,,"4",1486142980271
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1486142980271
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1486142980271
java.specification.name,sysinfo,,,"Java Platform API Specification",1486142980271
java.specification.vendor,sysinfo,,,"Oracle Corporation",1486142980271
java.specification.version,sysinfo,,,"1.8",1486142980271
java.vendor,sysinfo,,,"Oracle Corporation",1486142980271
java.version,sysinfo,,,"1.8.0_111",1486142980271
java.vm.info,sysinfo,,,"mixed mode",1486142980271
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1486142980271
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1486142980271
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1486142980271
java.vm.specification.version,sysinfo,,,"1.8",1486142980271
java.vm.vendor,sysinfo,,,"Oracle Corporation",1486142980271
java.vm.version,sysinfo,,,"25.111-b14",1486142980271
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1486142981283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1486142981549
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1486142987771
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1486142993180
