what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489510415326
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1489510415327
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489510415328
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1489510415328
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1489510415329
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1489510415330
os,sysinfo,,,"win32",1489510415333
arch,sysinfo,,,"x86_64",1489510415333
ws,sysinfo,,,"win32",1489510415333
locale,sysinfo,,,"en_US",1489510415333
processors,sysinfo,,,"4",1489510415333
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489510415333
java.runtime.version,sysinfo,,,"1.8.0_111-b14",1489510415333
java.specification.name,sysinfo,,,"Java Platform API Specification",1489510415333
java.specification.vendor,sysinfo,,,"Oracle Corporation",1489510415333
java.specification.version,sysinfo,,,"1.8",1489510415333
java.vendor,sysinfo,,,"Oracle Corporation",1489510415333
java.version,sysinfo,,,"1.8.0_111",1489510415333
java.vm.info,sysinfo,,,"mixed mode",1489510415333
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1489510415333
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489510415333
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1489510415333
java.vm.specification.version,sysinfo,,,"1.8",1489510415333
java.vm.vendor,sysinfo,,,"Oracle Corporation",1489510415333
java.vm.version,sysinfo,,,"25.111-b14",1489510415333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510424664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510426045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510426264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510427068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510428709
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1489510428725
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1489510428824
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1489510429324
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1489510429325
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1489510429326
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1489510429327
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1489510429328
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1489510429330
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1489510429330
